,area,buildtime,room_num,hall_num,floor,dire,exemption of business tax,exemption of double tax,quality education,distance,loc
313,95.0,2013,2.0,2.0,2.0,2.0,0.0,1.0,0.0,807,77.0
314,30.0,2009,2.0,2.0,2.0,2.0,0.0,1.0,1.0,781,66.0
315,47.4,1990,2.0,0.0,2.0,1.0,0.0,1.0,1.0,641,37.0
316,145.6,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,883,81.0
317,48.0,1999,2.0,1.0,2.0,1.0,0.0,1.0,1.0,327,44.0
318,118.94,2015,3.0,2.0,1.0,1.0,1.0,0.0,1.0,354,60.0
319,95.0,2010,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,58.0
320,56.6,2004,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
321,145.0,2000,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,88.0
322,105.4,2009,2.0,2.0,3.0,2.0,0.0,1.0,0.0,333,40.0
323,71.8,2015,1.0,2.0,1.0,1.0,1.0,0.0,1.0,5000,61.0
324,85.96,2008,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,52.0
325,88.93,2010,2.0,2.0,1.0,2.0,0.0,0.0,1.0,684,49.0
326,124.28,2002,3.0,2.0,2.0,2.0,0.0,1.0,0.0,214,51.0
327,99.4,2006,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,89.0
328,78.0,2015,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
329,85.0,2016,3.0,2.0,1.0,2.0,1.0,0.0,0.0,5000,90.0
330,91.82,1998,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,35.0
331,54.82,1995,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1157,42.0
332,133.2,1997,3.0,2.0,1.0,2.0,0.0,1.0,0.0,47,44.0
333,102.7,2000,2.0,2.0,2.0,1.0,0.0,1.0,1.0,262,91.0
334,118.0,2008,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,39.0
335,83.0,2008,2.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,62.0
336,212.0,2006,3.0,2.0,3.0,2.0,1.0,0.0,1.0,291,38.0
337,85.0,2009,3.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,3.0
338,45.03,1990,2.0,1.0,1.0,1.0,0.0,0.0,0.0,621,4.0
339,89.0,2018,3.0,2.0,2.0,3.0,0.0,0.0,0.0,5000,7.0
340,134.71,2001,3.0,2.0,2.0,1.0,0.0,1.0,0.0,653,92.0
341,131.4,2014,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
342,90.37,2015,3.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,9.0
343,76.21,2005,2.0,2.0,3.0,2.0,0.0,1.0,0.0,793,59.0
344,53.1,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5000,23.0
345,127.59,1999,3.0,2.0,3.0,1.0,1.0,0.0,1.0,5000,65.0
346,431.9,2007,4.0,2.0,2.0,2.0,0.0,1.0,0.0,492,25.0
347,301.23,2005,4.0,2.0,1.0,3.0,0.0,1.0,1.0,382,13.0
348,290.0,2011,4.0,2.0,1.0,1.0,0.0,1.0,1.0,770,55.0
349,138.0,1998,3.0,2.0,3.0,5.0,0.0,1.0,1.0,694,93.0
350,74.0,2014,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
351,75.6,2007,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,67.0
352,101.1,2015,3.0,2.0,1.0,2.0,1.0,0.0,1.0,5000,12.0
353,37.31,1984,1.0,1.0,3.0,2.0,1.0,0.0,0.0,5000,94.0
354,76.0,2010,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,33.0
355,52.6,2012,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1146,95.0
356,94.0,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,807,77.0
357,92.0,2013,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,29.0
358,264.0,2002,3.0,2.0,1.0,2.0,1.0,0.0,0.0,783,25.0
359,77.0,2017,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,7.0
360,346.0,2009,4.0,2.0,3.0,1.0,0.0,1.0,0.0,694,25.0
361,81.0,2005,2.0,1.0,2.0,2.0,0.0,1.0,1.0,597,33.0
362,99.0,2010,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,58.0
363,98.0,1996,3.0,1.0,1.0,2.0,0.0,1.0,0.0,675,24.0
364,58.68,2015,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1190,23.0
365,126.33,2017,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,9.0
366,62.7,1996,2.0,1.0,2.0,1.0,0.0,1.0,1.0,657,41.0
367,38.0,1995,1.0,1.0,1.0,1.0,0.0,1.0,1.0,172,44.0
368,110.0,2016,2.0,2.0,3.0,1.0,0.0,1.0,1.0,770,55.0
369,183.0,2005,3.0,2.0,2.0,2.0,0.0,1.0,1.0,633,17.0
370,90.8,2012,2.0,2.0,2.0,2.0,0.0,1.0,1.0,666,49.0
371,81.2,2016,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,36.0
372,90.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,323,48.0
373,73.5,2006,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
374,86.45,2000,2.0,2.0,3.0,2.0,0.0,1.0,0.0,488,37.0
375,65.0,2009,1.0,2.0,2.0,1.0,0.0,1.0,0.0,800,63.0
376,138.0,2014,3.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,20.0
377,39.0,2015,3.0,2.0,3.0,2.0,0.0,1.0,0.0,713,96.0
378,55.7,1993,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,71.0
379,54.0,2012,1.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,72.0
380,235.0,2002,3.0,2.0,3.0,7.0,1.0,0.0,0.0,995,25.0
381,83.07,2008,2.0,2.0,2.0,1.0,0.0,1.0,0.0,895,67.0
382,49.1,1990,2.0,1.0,1.0,1.0,0.0,1.0,1.0,290,44.0
383,209.3,2004,3.0,2.0,3.0,3.0,1.0,0.0,0.0,995,25.0
384,92.6,2000,3.0,1.0,3.0,2.0,0.0,1.0,1.0,776,89.0
385,56.0,2013,1.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
386,58.46,1992,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,8.0
387,174.0,2007,5.0,2.0,2.0,2.0,0.0,1.0,1.0,627,23.0
388,74.43,1995,3.0,1.0,2.0,1.0,0.0,1.0,1.0,503,42.0
389,88.0,2010,2.0,2.0,2.0,1.0,0.0,1.0,1.0,224,17.0
390,72.2,1996,3.0,1.0,3.0,1.0,1.0,0.0,1.0,724,42.0
391,228.0,2007,4.0,2.0,2.0,2.0,0.0,1.0,1.0,633,17.0
392,37.8,1998,1.0,0.0,1.0,2.0,0.0,1.0,1.0,324,46.0
393,80.0,2014,2.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,33.0
394,100.4,2018,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,97.0
395,157.35,2004,3.0,2.0,3.0,1.0,0.0,1.0,1.0,643,2.0
396,53.1,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5000,23.0
397,195.0,2005,3.0,2.0,1.0,2.0,0.0,1.0,0.0,783,25.0
398,161.1,2006,3.0,2.0,2.0,1.0,0.0,1.0,1.0,650,84.0
399,167.0,2003,3.0,2.0,3.0,2.0,0.0,1.0,1.0,125,6.0
400,90.0,2018,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,70.0
401,58.42,1993,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1063,8.0
402,43.78,1991,1.0,1.0,1.0,1.0,1.0,0.0,1.0,379,11.0
403,118.0,2009,3.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,39.0
404,91.29,2013,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
405,60.0,2001,2.0,1.0,2.0,2.0,0.0,1.0,0.0,366,66.0
406,391.0,2017,5.0,3.0,1.0,1.0,0.0,1.0,0.0,337,13.0
407,56.4,2015,1.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
408,248.0,2014,4.0,2.0,3.0,2.0,1.0,0.0,0.0,173,98.0
409,142.05,2007,3.0,2.0,1.0,2.0,0.0,1.0,1.0,829,23.0
410,86.6,2003,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,45.0
411,86.41,2013,2.0,2.0,3.0,2.0,0.0,1.0,1.0,512,60.0
412,123.0,2008,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1155,37.0
413,69.9,1998,2.0,1.0,1.0,1.0,0.0,1.0,1.0,760,99.0
414,134.2,2006,3.0,2.0,3.0,2.0,0.0,1.0,0.0,333,40.0
415,56.0,2014,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,19.0
416,96.67,2015,3.0,2.0,3.0,2.0,1.0,0.0,1.0,863,19.0
417,81.0,1999,2.0,2.0,2.0,1.0,0.0,0.0,1.0,461,37.0
418,54.0,1991,2.0,1.0,1.0,2.0,0.0,1.0,1.0,429,35.0
419,77.0,2006,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,70.0
420,97.7,2004,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,55.0
421,72.0,1997,2.0,2.0,3.0,1.0,0.0,1.0,1.0,481,54.0
422,208.11,2001,3.0,2.0,3.0,8.0,0.0,1.0,0.0,995,25.0
423,126.0,2006,2.0,2.0,3.0,2.0,0.0,1.0,1.0,609,100.0
424,117.6,2010,3.0,2.0,2.0,2.0,0.0,1.0,1.0,455,101.0
425,99.4,2006,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,89.0
426,90.1,2012,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
427,77.0,2005,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
428,91.9,2014,3.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,12.0
429,93.9,2015,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,81.0
430,103.0,2008,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,36.0
431,86.4,1998,3.0,1.0,2.0,1.0,0.0,1.0,1.0,286,48.0
432,138.6,2005,3.0,2.0,3.0,1.0,0.0,1.0,1.0,701,28.0
433,74.0,2006,2.0,2.0,2.0,2.0,0.0,1.0,1.0,918,54.0
434,197.0,2006,4.0,2.0,1.0,1.0,0.0,1.0,1.0,762,79.0
435,76.0,2015,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,61.0
436,62.7,1996,2.0,1.0,2.0,1.0,0.0,1.0,1.0,657,41.0
437,89.0,2010,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,39.0
438,105.8,2013,2.0,2.0,3.0,1.0,1.0,0.0,1.0,702,55.0
439,90.5,2014,3.0,1.0,3.0,1.0,1.0,0.0,1.0,297,19.0
440,77.0,1996,2.0,2.0,2.0,1.0,0.0,1.0,1.0,764,11.0
441,155.8,2016,4.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,61.0
442,50.1,1991,2.0,1.0,2.0,1.0,0.0,1.0,1.0,656,44.0
443,77.0,2014,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
444,86.32,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,52.0
445,87.2,2014,2.0,2.0,1.0,6.0,1.0,0.0,1.0,5000,20.0
446,77.0,2005,2.0,2.0,3.0,1.0,1.0,0.0,1.0,878,9.0
447,136.1,2009,3.0,2.0,2.0,1.0,0.0,1.0,1.0,588,79.0
448,91.0,1996,3.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,77.0
449,88.0,2009,2.0,2.0,2.0,3.0,0.0,1.0,1.0,5000,39.0
450,291.0,2006,4.0,2.0,3.0,2.0,0.0,1.0,1.0,439,13.0
451,139.0,2004,3.0,2.0,3.0,2.0,0.0,1.0,0.0,227,91.0
452,40.0,2010,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,102.0
453,98.0,2004,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,103.0
454,283.93,2012,4.0,2.0,3.0,8.0,1.0,0.0,0.0,978,25.0
455,80.82,2012,2.0,2.0,1.0,2.0,0.0,1.0,1.0,59,77.0
456,66.51,2015,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5000,22.0
457,76.0,2011,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
458,99.0,2000,2.0,2.0,1.0,1.0,0.0,1.0,1.0,743,37.0
459,82.1,1995,2.0,1.0,3.0,2.0,0.0,1.0,0.0,345,44.0
460,53.3,1989,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,35.0
461,76.6,2009,1.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,39.0
462,174.0,2012,3.0,2.0,1.0,2.0,0.0,1.0,0.0,235,82.0
463,105.0,2016,2.0,2.0,2.0,1.0,1.0,0.0,0.0,849,104.0
464,88.91,1995,3.0,1.0,1.0,1.0,0.0,0.0,1.0,897,62.0
465,89.0,2018,3.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,7.0
466,81.0,2014,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
467,79.6,2008,2.0,2.0,1.0,2.0,0.0,1.0,1.0,597,33.0
468,175.0,2000,4.0,2.0,3.0,1.0,0.0,1.0,1.0,326,6.0
469,62.0,1992,2.0,1.0,3.0,1.0,0.0,1.0,1.0,905,44.0
470,301.0,2006,4.0,3.0,2.0,1.0,0.0,1.0,1.0,382,13.0
471,82.94,1997,3.0,1.0,3.0,1.0,0.0,1.0,1.0,873,73.0
472,76.0,1998,2.0,1.0,3.0,1.0,0.0,1.0,1.0,518,42.0
473,105.0,2010,3.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,58.0
474,143.0,2015,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,61.0
475,95.2,2006,2.0,2.0,1.0,1.0,0.0,1.0,0.0,441,52.0
476,93.86,2011,3.0,2.0,2.0,2.0,0.0,1.0,1.0,684,12.0
477,83.0,2010,2.0,2.0,3.0,2.0,0.0,0.0,1.0,5000,39.0
478,54.1,1995,2.0,1.0,3.0,1.0,0.0,1.0,0.0,518,105.0
479,155.9,2017,3.0,2.0,3.0,1.0,0.0,0.0,0.0,831,89.0
480,86.6,1996,3.0,2.0,2.0,1.0,0.0,1.0,1.0,209,75.0
481,82.0,2000,2.0,1.0,2.0,1.0,0.0,1.0,0.0,236,106.0
482,43.9,1996,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5000,65.0
483,76.5,2015,2.0,2.0,2.0,1.0,0.0,1.0,0.0,289,107.0
484,86.6,2001,2.0,2.0,2.0,2.0,0.0,1.0,0.0,818,27.0
485,62.28,2011,2.0,1.0,2.0,1.0,0.0,0.0,1.0,5000,65.0
486,266.0,2002,3.0,2.0,1.0,1.0,1.0,0.0,0.0,783,25.0
487,66.0,1999,2.0,1.0,1.0,1.0,0.0,1.0,0.0,741,44.0
488,68.2,1996,2.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,65.0
489,109.2,2010,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,61.0
490,74.8,2013,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
491,83.8,2007,2.0,2.0,2.0,2.0,0.0,1.0,1.0,650,46.0
492,113.0,2008,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
493,106.2,2015,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,9.0
494,80.9,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,36.0
495,238.66,2002,3.0,2.0,3.0,7.0,1.0,0.0,0.0,995,25.0
496,87.4,2003,2.0,2.0,2.0,2.0,0.0,0.0,0.0,840,26.0
497,99.9,2008,2.0,2.0,2.0,2.0,0.0,1.0,1.0,597,74.0
498,68.32,2013,2.0,1.0,2.0,1.0,0.0,1.0,1.0,394,92.0
499,80.0,2014,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1156,30.0
500,78.0,2012,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
501,79.1,2006,2.0,2.0,3.0,2.0,0.0,1.0,1.0,597,33.0
502,65.0,2001,2.0,2.0,1.0,1.0,0.0,1.0,1.0,123,44.0
503,54.0,1985,2.0,1.0,1.0,1.0,0.0,1.0,1.0,433,44.0
504,84.5,2008,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,45.0
505,80.0,2014,2.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,9.0
506,89.65,1996,2.0,2.0,1.0,1.0,0.0,1.0,1.0,706,108.0
507,72.51,1996,2.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,35.0
508,80.0,2015,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
509,83.0,2016,4.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,7.0
510,37.63,1985,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,16.0
511,82.33,2004,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,34.0
512,80.27,2014,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
513,43.0,1993,1.0,1.0,1.0,2.0,0.0,1.0,1.0,453,26.0
514,92.8,2014,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,61.0
515,71.8,2012,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,95.0
516,73.0,2017,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,7.0
517,54.0,2016,1.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,57.0
518,57.61,2005,1.0,1.0,2.0,1.0,0.0,1.0,1.0,878,9.0
519,89.0,2012,3.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,23.0
520,210.0,2016,4.0,2.0,3.0,3.0,0.0,1.0,1.0,770,55.0
521,93.6,2012,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,12.0
522,119.9,2008,3.0,2.0,3.0,2.0,0.0,1.0,1.0,456,50.0
523,59.1,2006,1.0,1.0,1.0,2.0,0.0,1.0,0.0,883,33.0
524,376.2,2018,4.0,3.0,3.0,2.0,1.0,0.0,1.0,770,55.0
525,42.8,1989,1.0,1.0,1.0,2.0,1.0,0.0,0.0,813,109.0
526,69.6,2014,2.0,1.0,1.0,2.0,1.0,0.0,0.0,5000,23.0
527,35.0,2010,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,20.0
528,94.43,2013,3.0,1.0,3.0,1.0,0.0,1.0,1.0,938,54.0
529,70.43,1997,2.0,2.0,1.0,2.0,0.0,1.0,1.0,444,21.0
530,96.0,2016,3.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,39.0
531,150.0,2017,4.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,81.0
532,125.0,2011,3.0,2.0,1.0,2.0,1.0,0.0,0.0,464,110.0
533,340.0,2009,4.0,2.0,2.0,1.0,0.0,1.0,0.0,694,25.0
534,321.0,2011,4.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,52.0
535,71.0,2018,2.0,1.0,2.0,1.0,0.0,0.0,0.0,5000,111.0
536,169.51,2018,4.0,2.0,2.0,1.0,1.0,0.0,1.0,993,55.0
537,78.0,2015,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,112.0
538,120.0,2010,3.0,2.0,3.0,2.0,0.0,1.0,1.0,456,50.0
539,65.42,2009,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1198,112.0
540,66.21,1981,3.0,1.0,3.0,1.0,1.0,0.0,1.0,490,113.0
541,133.02,2004,3.0,2.0,3.0,2.0,0.0,0.0,0.0,5000,26.0
542,91.74,2004,2.0,2.0,2.0,2.0,1.0,0.0,1.0,5000,51.0
543,70.51,1995,2.0,1.0,1.0,1.0,1.0,0.0,1.0,571,42.0
544,96.0,2017,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,111.0
545,80.0,2015,2.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,22.0
546,89.0,1996,3.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,65.0
547,75.0,2008,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
548,128.0,2000,3.0,2.0,2.0,2.0,0.0,1.0,1.0,262,91.0
549,108.9,2016,3.0,2.0,3.0,1.0,1.0,0.0,0.0,889,10.0
550,117.0,2001,3.0,2.0,2.0,2.0,0.0,0.0,0.0,5000,114.0
551,79.0,1985,2.0,2.0,1.0,1.0,0.0,1.0,1.0,308,113.0
552,78.99,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,59.0
553,88.34,2003,2.0,2.0,3.0,1.0,0.0,1.0,0.0,574,40.0
554,126.0,2014,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1036,63.0
555,72.0,2000,2.0,1.0,1.0,1.0,1.0,0.0,1.0,512,42.0
556,49.6,1986,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,61.0
557,58.46,1992,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,8.0
558,80.8,2008,2.0,2.0,1.0,2.0,0.0,1.0,0.0,828,59.0
559,284.0,2013,4.0,2.0,2.0,2.0,0.0,1.0,0.0,978,25.0
560,121.56,2005,3.0,2.0,2.0,2.0,0.0,0.0,1.0,5000,115.0
561,126.9,2003,3.0,2.0,3.0,2.0,0.0,1.0,1.0,584,84.0
562,78.0,2015,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,112.0
563,97.4,2016,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
564,94.0,2011,3.0,2.0,2.0,2.0,0.0,1.0,0.0,420,23.0
565,112.0,2005,3.0,2.0,3.0,1.0,0.0,1.0,1.0,275,5.0
566,56.0,2013,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
567,73.69,2008,2.0,2.0,1.0,2.0,0.0,1.0,0.0,61,59.0
568,80.0,2014,2.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,33.0
569,265.0,2006,5.0,2.0,3.0,2.0,0.0,1.0,1.0,762,79.0
570,101.82,2000,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1139,116.0
571,74.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1148,36.0
572,68.0,1994,2.0,1.0,1.0,7.0,1.0,0.0,1.0,887,52.0
573,71.77,2009,2.0,1.0,3.0,1.0,0.0,1.0,1.0,938,54.0
574,61.9,2006,1.0,2.0,3.0,1.0,1.0,0.0,1.0,860,33.0
575,49.69,1997,1.0,1.0,3.0,2.0,1.0,0.0,1.0,262,54.0
576,92.44,2003,2.0,2.0,2.0,1.0,0.0,0.0,1.0,488,4.0
577,63.51,2013,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,65.0
578,76.0,2011,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
579,66.34,1996,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1003,74.0
580,91.98,2014,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5000,76.0
581,87.0,2014,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
582,83.42,1996,2.0,1.0,3.0,1.0,0.0,0.0,0.0,831,112.0
583,89.0,2005,2.0,2.0,3.0,2.0,0.0,1.0,0.0,923,117.0
584,224.2,2016,4.0,2.0,1.0,2.0,1.0,0.0,0.0,374,46.0
585,391.0,2017,5.0,2.0,3.0,2.0,0.0,1.0,0.0,337,13.0
586,88.0,2012,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,23.0
587,55.0,1986,2.0,1.0,1.0,1.0,0.0,1.0,1.0,997,118.0
588,93.83,2015,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
589,70.89,1997,2.0,1.0,3.0,1.0,0.0,1.0,0.0,501,116.0
590,83.95,2012,3.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,9.0
591,60.67,1979,2.0,1.0,3.0,1.0,0.0,1.0,0.0,915,2.0
592,98.9,2007,3.0,2.0,2.0,2.0,0.0,1.0,1.0,682,12.0
593,76.98,2014,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
594,92.0,2014,3.0,2.0,1.0,2.0,0.0,0.0,0.0,5000,119.0
595,168.0,2004,4.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,41.0
596,52.0,1986,2.0,1.0,1.0,2.0,0.0,1.0,0.0,552,21.0
597,76.8,2011,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,22.0
598,175.0,2011,3.0,2.0,1.0,2.0,0.0,1.0,0.0,496,86.0
599,150.11,2002,3.0,2.0,3.0,1.0,0.0,1.0,1.0,486,6.0
600,79.92,2010,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,9.0
601,66.8,1997,2.0,1.0,3.0,1.0,0.0,1.0,1.0,876,120.0
602,211.0,2006,3.0,2.0,1.0,2.0,0.0,1.0,0.0,977,25.0
603,97.0,2000,2.0,2.0,1.0,2.0,0.0,1.0,1.0,379,44.0
604,47.3,2008,2.0,1.0,1.0,1.0,0.0,1.0,1.0,650,46.0
605,76.3,2007,2.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,67.0
606,92.7,2000,2.0,2.0,2.0,2.0,0.0,1.0,1.0,379,44.0
607,125.67,2003,2.0,2.0,2.0,1.0,0.0,0.0,1.0,334,121.0
608,98.0,2015,2.0,2.0,2.0,1.0,1.0,0.0,0.0,412,60.0
609,47.2,1998,1.0,1.0,2.0,7.0,0.0,1.0,1.0,377,105.0
610,43.94,1995,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5000,52.0
611,84.0,2013,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,33.0
612,64.0,1996,2.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,74.0
613,142.4,2005,3.0,2.0,1.0,2.0,0.0,1.0,0.0,721,6.0
614,90.0,1998,2.0,2.0,2.0,1.0,0.0,1.0,1.0,451,50.0
615,87.2,2004,2.0,2.0,3.0,2.0,0.0,1.0,1.0,843,71.0
616,59.0,2009,1.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,39.0
617,97.0,2005,2.0,2.0,3.0,2.0,0.0,1.0,1.0,433,44.0
618,60.24,1994,2.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,115.0
619,72.0,2015,2.0,1.0,3.0,2.0,0.0,0.0,0.0,5000,23.0
620,212.44,2005,4.0,2.0,1.0,2.0,1.0,0.0,0.0,322,84.0
621,53.0,1997,1.0,1.0,1.0,1.0,0.0,1.0,1.0,248,24.0
622,78.0,2014,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
623,81.34,1994,3.0,2.0,2.0,2.0,0.0,0.0,1.0,5000,115.0
624,64.08,1989,2.0,1.0,1.0,9.0,0.0,0.0,0.0,5000,59.0
625,153.0,2012,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1139,88.0
626,98.0,2012,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,36.0
627,183.0,2006,3.0,2.0,3.0,1.0,0.0,1.0,1.0,439,13.0
628,60.0,1996,2.0,1.0,3.0,1.0,0.0,1.0,0.0,898,26.0
629,47.59,1982,2.0,0.0,2.0,1.0,0.0,1.0,1.0,239,103.0
630,50.0,1995,1.0,1.0,3.0,2.0,0.0,1.0,1.0,618,98.0
631,113.0,2003,2.0,2.0,3.0,2.0,0.0,1.0,1.0,298,6.0
632,78.0,2015,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,70.0
